Enrollment_ID,Name,Department,Email,Attendance,Mock_Status,Mock_Score,CGPA,Internships,Projects,Aptitude_Score,Communication_Score,Placed
70000013,Pooja Sharma,DS,,73,Present,88.1,5.92,4,4,96.95,63.82,Placed
70000121,Anjali Sharma,AIML,anjali.sharma@gmail.com,,Present,41.98,6.12,1,,97.57,74.85,Not Placed
70000097,Pooja Mehta,IT,pooja_mehta@outlook.com,67,Absent,,9.37,4,,,77.53,Placed
70001998,Vikram Singh,CSE,,42,Absent,,9.43,1,3,71.76,75.09,Not Placed
70000561,Amit Sharma,CSE,amit_sharma@outlook.com,77,Absent,,5.18,,2,98.62,22.91,Not Placed
70000091,Riya Mehta,CSE,,93,Absent,,5.24,3,2,32.03,98.65,Placed
70000213,Amit Gupta,CSE,amit_gupta@outlook.com,55,Present,25.66,6.77,2,6,73.82,20.89,Placed
70001450,Arjun Patel,IT,arjun_patel@outlook.com,60,Present,87.05,5.75,4,4,29.58,,Not Placed
70000166,Sneha Patel,IT,sneha_patel@outlook.com,52,Present,70.5,9.75,3,5,66.46,36.51,Placed
70000421,Arjun Patel,AIML,,,Present,31.83,8.38,4,2,75.55,61.39,Placed
70001648,Pooja Das,DS,,56,Absent,,5.75,2,3,,,Not Placed
70001700,Anjali Mehta,AIML,anjali.mehta@gmail.com,80,Present,80.04,6.1,1,,,24.41,Not Placed
70001199,Sneha Sharma,DS,,,Present,22.02,8.06,2,4,,72.2,Placed
70001584,Karan Kumar,AIML,,77,Present,54.15,,,3,91.86,,Placed
70000878,Vikram Singh,CSE,,74,Absent,,5.35,0,,53.03,50.44,Placed
70000533,Pooja Kumar,CSE,,56,Absent,,8.77,1,2,90.11,37.88,Placed
70001465,Anjali Jain,AIML,anjali_jain@outlook.com,,Absent,,6.93,3,2,52,81.73,Placed
70000417,Rahul Patel,IT,rahul_patel@outlook.com,82,Present,88.78,6.17,1,6,29.52,38.65,Not Placed
70000972,Anjali Jain,IT,anjali.jain@gmail.com,55,Present,39.29,5.93,3,3,45.79,76.17,Placed
70001526,Sneha Verma,CSE,sneha.verma@gmail.com,,Present,35.35,6.16,4,1,44.13,96.11,Not Placed
70001474,Amit Jain,AIML,amit.jain@gmail.com,77,Absent,,9.75,1,5,74.19,96.09,Not Placed
70001911,Rahul Verma,CSE,,,Absent,,8.89,1,5,64.4,,Placed
70000558,Pooja Gupta,DS,pooja.gupta@gmail.com,60,Absent,,,0,2,61.96,96.43,Not Placed
70000643,Riya Das,CSE,riya.das@gmail.com,,Absent,,9.39,1,5,62.1,75.95,Not Placed
70001666,Amit Yadav,CSE,amit.yadav@gmail.com,,Absent,,6.75,1,,80.9,94.8,Not Placed
70000385,Arjun Yadav,AIML,arjun.yadav@gmail.com,82,Absent,,7.25,1,5,85.57,88.21,Not Placed
70001033,Amit Gupta,CSE,,91,Absent,,9.34,0,5,40.03,,Placed
70000937,Rahul Mehta,DS,rahul_mehta@outlook.com,,Present,59.43,6.16,0,,50.23,20.1,Not Placed
70000531,Riya Patel,CSE,,61,Absent,,8.27,0,5,66.28,25.13,Not Placed
70000928,Riya Das,CSIT,riya_das@outlook.com,80,Absent,,6.76,1,1,69.52,20.43,Not Placed
70001072,Arjun Das,IT,,70,Absent,,,3,4,46.24,63.48,Placed
70001677,Karan Sharma,IT,,85,Absent,,,3,,,85.22,Not Placed
70001771,Karan Das,AIML,karan_das@outlook.com,,Absent,,8.43,3,2,,73.5,Not Placed
70001635,Amit Gupta,DS,amit.gupta@gmail.com,49,Present,47.85,9.57,3,4,57.28,49.49,Placed
70000829,Vikram Kumar,DS,vikram_kumar@outlook.com,44,Absent,,5.48,,1,92.04,43.16,Not Placed
70000768,Pooja Yadav,CSE,pooja.yadav@gmail.com,43,Present,49.23,9.26,2,2,88.49,82.53,Placed
70000423,Amit Das,IT,,41,Absent,,8.58,3,4,,43.21,Placed
70000896,Neha Patel,CSIT,neha.patel@gmail.com,42,Present,34.06,5.34,,4,62.66,47.62,Not Placed
70000930,Arjun Gupta,CSE,arjun_gupta@outlook.com,43,Present,39.02,5.95,,,,,Not Placed
70001202,Vikram Mehta,DS,,55,Present,20.92,7.01,4,4,25.02,92.24,Placed
70001694,Anjali Mehta,CSIT,anjali.mehta@gmail.com,78,Absent,,8.3,1,1,47.94,62.43,Not Placed
70001024,Neha Jain,CSIT,,87,Present,66.65,,4,1,85.54,24.38,Placed
70001157,Karan Yadav,CSE,karan.yadav@gmail.com,,Present,49.34,8.32,2,4,89.83,58.19,Placed
70000622,Vikram Das,AIML,vikram.das@gmail.com,51,Absent,,6.81,0,6,20.55,43.2,Placed
70000526,Neha Mehta,CSIT,neha_mehta@outlook.com,,Absent,,9.14,4,4,22.23,28.43,Not Placed
70001643,Riya Gupta,IT,riya_gupta@outlook.com,82,Present,43.93,,4,4,,98.87,Placed
70000456,Karan Sharma,IT,,,Present,53.21,6.43,,1,60.27,46.83,Not Placed
70001627,Riya Das,AIML,,42,Present,67.96,7.49,3,,67.07,42.79,Placed
70001887,Riya Gupta,CSIT,riya_gupta@outlook.com,99,Absent,,,0,,64.03,45.5,Not Placed
70000196,Karan Mehta,CSE,karan.mehta@gmail.com,85,Present,57.42,5.29,2,3,,,Not Placed
70000721,Karan Mehta,CSE,,63,Absent,,7.78,0,2,24.7,98.51,Not Placed
70001817,Vikram Yadav,IT,vikram_yadav@outlook.com,,Present,68.71,5.49,4,2,35.93,67.62,Placed
70001385,Sneha Kumar,CSIT,sneha.kumar@gmail.com,65,Absent,,,1,2,70.8,95.65,Not Placed
70000687,Anjali Kumar,IT,,,Present,67.29,7.75,1,6,,40.2,Not Placed
70000763,Amit Jain,CSIT,amit_jain@outlook.com,,Present,45.93,8.69,4,,45.83,93.76,Placed
70001803,Sneha Gupta,DS,sneha.gupta@gmail.com,65,Present,62.09,7.77,0,4,41.57,25.9,Placed
70001304,Neha Singh,DS,neha_singh@outlook.com,87,Present,21.61,5.6,4,3,77.26,,Placed
70001947,Anjali Kumar,IT,anjali.kumar@gmail.com,67,Present,98.58,5.22,0,3,23.98,,Placed
70000253,Amit Mehta,IT,amit.mehta@gmail.com,65,Present,76.77,8.4,0,5,76.56,36.29,Placed
70000637,Rahul Das,DS,rahul.das@gmail.com,45,Absent,,7.66,1,5,28.29,70.08,Not Placed
70000182,Vikram Kumar,CSE,vikram_kumar@outlook.com,76,Absent,,,2,2,,32.89,Not Placed
70001115,Karan Sharma,DS,karan_sharma@outlook.com,89,Present,43.73,7.95,,,47.98,50.69,Not Placed
70001730,Riya Yadav,IT,riya.yadav@gmail.com,52,Present,79.63,,4,,92.16,33.86,Placed
70000583,Vikram Kumar,IT,vikram.kumar@gmail.com,,Absent,,,4,1,,75.05,Placed
70000644,Vikram Sharma,CSE,vikram_sharma@outlook.com,,Absent,,9.34,4,3,99.83,,Not Placed
70000256,Pooja Kumar,IT,pooja.kumar@gmail.com,87,Present,88.8,8.73,2,6,82.83,84,Not Placed
70000119,Rahul Jain,DS,rahul.jain@gmail.com,54,Absent,,8.34,,,,55.23,Not Placed
70001353,Amit Patel,CSIT,amit_patel@outlook.com,74,Present,58.86,9.29,,4,70.7,63.7,Placed
70000559,Rahul Sharma,CSIT,,41,Absent,,9.19,0,3,85.38,41.84,Not Placed
70001002,Neha Yadav,CSE,neha_yadav@outlook.com,79,Absent,,6.14,4,,70.4,32.57,Placed
70001979,Vikram Singh,CSIT,vikram.singh@gmail.com,85,Absent,,8.12,,3,96.57,,Placed
70000004,Arjun Jain,IT,arjun_jain@outlook.com,48,Absent,,8.23,3,,48.25,,Not Placed
70000123,Sneha Singh,DS,sneha.singh@gmail.com,73,Absent,,8.5,0,4,36.24,,Not Placed
70001966,Rahul Verma,CSE,rahul_verma@outlook.com,81,Absent,,,,6,55.34,44.57,Not Placed
70001153,Sneha Gupta,IT,sneha.gupta@gmail.com,,Present,64.73,7.45,2,,41.78,54.56,Not Placed
70000445,Rahul Patel,DS,,46,Absent,,9.55,,2,,28.46,Placed
70000389,Vikram Singh,IT,,,Absent,,5.66,4,,27.95,49.72,Not Placed
70000071,Vikram Kumar,CSE,vikram_kumar@outlook.com,,Absent,,7.22,4,5,24.16,52.65,Not Placed
70000710,Amit Gupta,DS,,75,Present,72.52,5.61,1,1,20.56,44.99,Not Placed
70000322,Pooja Jain,CSE,,52,Absent,,5.05,,1,53.26,78.2,Not Placed
70000345,Arjun Singh,DS,arjun.singh@gmail.com,40,Absent,,,1,5,41.84,48.52,Placed
70001835,Anjali Yadav,AIML,,70,Present,88.36,6.25,,3,72.35,85.91,Placed
70000036,Karan Kumar,AIML,karan.kumar@gmail.com,83,Present,90.72,8.77,2,,58.21,78.53,Not Placed
70001436,Pooja Sharma,DS,pooja_sharma@outlook.com,42,Present,29.88,8.39,0,6,59.31,89.27,Placed
70001589,Riya Gupta,DS,riya_gupta@outlook.com,52,Absent,,,4,2,83.95,70.19,Not Placed
70001384,Vikram Jain,AIML,vikram_jain@outlook.com,97,Present,35.95,7.8,1,1,23.42,80.6,Not Placed
70001216,Amit Patel,CSIT,,,Absent,,9.78,3,6,66.31,74.47,Placed
70000171,Amit Verma,DS,amit.verma@gmail.com,72,Absent,,8.38,3,,95.94,57.34,Placed
70000907,Anjali Das,CSE,anjali.das@gmail.com,99,Absent,,5.56,,1,,21.31,Not Placed
70000539,Anjali Jain,IT,anjali_jain@outlook.com,61,Present,88.12,7.45,2,6,34.41,68.54,Not Placed
70001679,Karan Das,IT,,43,Present,85.55,5.97,4,,57.14,61.09,Placed
70001826,Vikram Gupta,CSIT,vikram_gupta@outlook.com,52,Absent,,,2,,73.85,85.05,Placed
70001470,Rahul Patel,CSE,rahul_patel@outlook.com,48,Present,66.27,8.89,3,3,,56.05,Not Placed
70001087,Vikram Gupta,CSE,vikram.gupta@gmail.com,72,Absent,,5.59,3,5,46.39,93.73,Not Placed
70000214,Neha Yadav,AIML,,91,Absent,,5.62,4,1,94.02,24.99,Not Placed
70001592,Neha Verma,IT,,90,Absent,,,,,21.82,62.64,Not Placed
70001250,Riya Verma,CSIT,riya_verma@outlook.com,58,Present,70.36,,4,4,83.17,,Not Placed
70000190,Arjun Gupta,IT,arjun.gupta@gmail.com,63,Present,46.66,9.03,3,4,34.39,91.11,Not Placed
70000015,Arjun Gupta,DS,,79,Present,34.98,7.15,2,6,91.73,,Placed
70000940,Amit Singh,AIML,,78,Absent,,,,2,53.16,80.16,Placed
70001015,Neha Verma,CSE,,92,Absent,,6.24,1,2,62.01,,Not Placed
70000922,Vikram Yadav,IT,vikram_yadav@outlook.com,40,Present,71.32,6.49,1,2,22.87,77.32,Placed
70001519,Riya Kumar,CSE,riya_kumar@outlook.com,58,Absent,,7.9,1,,72.16,48.54,Not Placed
70000679,Rahul Sharma,CSE,,46,Absent,,9.14,3,2,65.24,86.43,Not Placed
70000106,Sneha Gupta,IT,sneha.gupta@gmail.com,79,Absent,,8.68,2,,35.43,23.94,Placed
70001219,Neha Kumar,DS,neha_kumar@outlook.com,81,Absent,,8.92,4,6,,87.64,Not Placed
70001400,Vikram Singh,AIML,vikram.singh@gmail.com,73,Absent,,5.88,3,6,93.56,43.53,Placed
70001210,Rahul Kumar,CSE,,83,Absent,,6.69,,2,57.1,50.41,Placed
70000568,Karan Mehta,AIML,karan.mehta@gmail.com,,Present,32.92,6.26,,5,49.25,83.26,Not Placed
70000119,Rahul Jain,DS,rahul.jain@gmail.com,54,Absent,,8.34,,,,55.23,Not Placed
70001164,Sneha Patel,DS,sneha.patel@gmail.com,90,Present,46.21,7.62,0,5,57.86,31.49,Placed
70000882,Pooja Sharma,AIML,,68,Present,52.76,5.75,,,,50.67,Not Placed
70001185,Anjali Mehta,CSE,anjali.mehta@gmail.com,,Present,92.68,,2,,84.33,84.97,Placed
70000351,Arjun Mehta,DS,arjun_mehta@outlook.com,43,Absent,,7.35,1,5,85.97,70.78,Not Placed
70000483,Sneha Verma,IT,sneha.verma@gmail.com,86,Absent,,7.88,0,2,28.84,78.71,Not Placed
70000943,Sneha Verma,CSE,sneha.verma@gmail.com,74,Absent,,5.62,3,,87.59,67.21,Placed
70000572,Neha Kumar,DS,,,Absent,,6.41,0,3,,,Placed
70000250,Neha Jain,CSE,,63,Present,44.72,7.41,3,2,,34.58,Placed
70000008,Arjun Yadav,IT,arjun_yadav@outlook.com,49,Present,32.95,7.7,3,,90.73,,Placed
70001841,Neha Yadav,AIML,neha.yadav@gmail.com,83,Present,40.28,6.2,4,5,,39.73,Placed
70001833,Sneha Singh,IT,,50,Absent,,8.89,2,6,,60.18,Placed
70000659,Amit Sharma,IT,amit.sharma@gmail.com,,Present,57.59,8.17,0,,,94.09,Not Placed
70001569,Rahul Patel,DS,,40,Absent,,8.98,0,3,,64.17,Not Placed
70001360,Riya Mehta,CSIT,riya_mehta@outlook.com,,Absent,,6.83,2,2,53.99,39.67,Placed
70000668,Pooja Das,IT,pooja_das@outlook.com,44,Absent,,,1,,31.29,59.97,Not Placed
70000647,Karan Patel,AIML,,,Present,57.03,5.05,0,4,,,Placed
70000932,Rahul Yadav,CSIT,rahul.yadav@gmail.com,94,Absent,,9.15,4,5,39.41,,Not Placed
70000537,Amit Jain,AIML,,,Present,21.94,5.88,2,5,,,Not Placed
70000961,Vikram Patel,CSIT,vikram.patel@gmail.com,78,Absent,,9.28,,4,95.28,66.96,Placed
70000074,Neha Sharma,CSIT,neha.sharma@gmail.com,91,Absent,,7.76,,3,98.42,64.6,Not Placed
70000627,Sneha Yadav,AIML,sneha_yadav@outlook.com,80,Absent,,5.07,1,,67.71,27.1,Not Placed
70001040,Amit Yadav,CSIT,,92,Absent,,8.58,,3,95.28,48.7,Placed
70001012,Pooja Sharma,IT,pooja.sharma@gmail.com,75,Absent,,6.5,,5,96,38.38,Not Placed
70000777,Anjali Kumar,AIML,anjali_kumar@outlook.com,45,Present,23.21,9.49,4,,90.07,30,Not Placed
70001623,Rahul Yadav,IT,,54,Absent,,5.9,0,,71.29,46.09,Placed
70000341,Anjali Mehta,CSE,anjali.mehta@gmail.com,89,Present,75.88,9.71,,3,46.68,56.08,Not Placed
70001355,Rahul Kumar,IT,,,Present,57.66,8.61,3,5,97.34,59.54,Not Placed
70001476,Sneha Kumar,IT,sneha.kumar@gmail.com,52,Absent,,6.04,3,6,34.46,56.18,Not Placed
70001610,Arjun Das,CSE,,,Absent,,7.03,,,71.41,89.53,Not Placed
70001656,Anjali Verma,CSE,anjali_verma@outlook.com,,Absent,,5.17,1,5,71.79,87.84,Placed
70001850,Sneha Mehta,DS,sneha.mehta@gmail.com,92,Absent,,7.59,3,2,63.79,,Placed
70000319,Karan Kumar,AIML,,93,Present,50.46,9.23,3,4,93.23,20.68,Placed
70001102,Pooja Jain,CSE,pooja_jain@outlook.com,41,Present,66.37,7.97,2,2,73.65,,Not Placed
70000081,Sneha Jain,DS,,63,Present,99.13,5.06,1,4,39.68,65.13,Placed
70001236,Vikram Mehta,AIML,vikram.mehta@gmail.com,,Absent,,9.1,1,1,43.59,,Not Placed
70001497,Vikram Verma,IT,,97,Absent,,6.04,1,6,89.32,43.83,Not Placed
70000789,Sneha Verma,CSIT,sneha_verma@outlook.com,,Present,88.88,9.46,0,,55.14,82.67,Not Placed
70001077,Arjun Sharma,IT,,93,Present,61.13,5.33,1,,86.8,74.89,Not Placed
70000586,Anjali Patel,AIML,,90,Present,95.28,9.33,0,,70.91,44.5,Not Placed
70001396,Rahul Yadav,CSE,rahul_yadav@outlook.com,74,Present,64.88,9.26,0,2,49.96,47.95,Placed
70000997,Vikram Patel,AIML,vikram_patel@outlook.com,55,Present,42.67,8.27,0,,78.19,67.86,Not Placed
70000480,Sneha Yadav,CSIT,,82,Absent,,8.38,1,3,58.21,,Placed
70001000,Rahul Kumar,DS,rahul_kumar@outlook.com,49,Absent,,8.72,0,2,32.93,,Placed
70000991,Arjun Yadav,CSIT,arjun_yadav@outlook.com,86,Absent,,9.26,0,6,30.88,79.24,Not Placed
70001052,Amit Jain,AIML,amit.jain@gmail.com,53,Absent,,8.22,0,5,76.54,59.92,Placed
70001944,Vikram Mehta,AIML,vikram.mehta@gmail.com,,Present,78.24,9.45,1,1,,52.62,Placed
70000131,Sneha Sharma,CSE,sneha_sharma@outlook.com,98,Present,88.45,,3,5,33,23.38,Placed
70001745,Arjun Mehta,CSIT,,,Absent,,,2,,97.86,90.17,Not Placed
70000860,Karan Mehta,DS,karan_mehta@outlook.com,,Present,79.38,8.06,,,,61.13,Not Placed
70000970,Rahul Mehta,CSIT,rahul_mehta@outlook.com,86,Present,55.94,8.33,,2,77.87,54.25,Not Placed
70000117,Pooja Gupta,CSIT,,62,Absent,,5.52,4,,,37.83,Not Placed
70000712,Sneha Patel,IT,sneha_patel@outlook.com,65,Present,71.94,5.81,1,4,85.23,40.27,Placed
70001861,Amit Jain,CSIT,amit_jain@outlook.com,,Present,53.41,5.96,2,5,78.11,54.66,Placed
70000876,Karan Kumar,IT,karan.kumar@gmail.com,,Absent,,6.02,2,2,53.91,99.12,Not Placed
70000411,Rahul Sharma,AIML,,75,Present,43,8.8,1,6,23.79,35.27,Placed
70000865,Sneha Sharma,AIML,sneha_sharma@outlook.com,,Present,27.72,9.54,4,,71.21,55.84,Placed
70000716,Riya Jain,AIML,riya_jain@outlook.com,94,Present,80.07,8.13,4,1,91.38,84.06,Placed
70000447,Arjun Yadav,CSE,arjun_yadav@outlook.com,64,Present,74.71,,1,2,95.61,65.73,Placed
70000540,Riya Jain,CSIT,,99,Absent,,7.43,4,3,91.03,22.46,Not Placed
70000888,Karan Gupta,IT,karan_gupta@outlook.com,93,Present,23.02,,4,,68.74,52.15,Not Placed
70000461,Pooja Sharma,AIML,pooja_sharma@outlook.com,71,Present,64.39,,3,3,,36.55,Placed
70001226,Amit Das,CSE,amit_das@outlook.com,94,Present,55.36,5.84,0,,53.73,69.83,Placed
70001013,Sneha Singh,CSIT,,56,Present,69.26,8.97,,6,30.79,87.21,Not Placed
70000388,Vikram Jain,AIML,,94,Present,86.42,7.77,1,3,36.67,,Placed
70001982,Neha Mehta,CSIT,neha.mehta@gmail.com,62,Present,73.16,5.02,4,2,60.14,26.19,Not Placed
70000915,Sneha Kumar,DS,sneha_kumar@outlook.com,58,Absent,,9.28,,4,,97.36,Placed
70001321,Pooja Singh,CSE,pooja_singh@outlook.com,92,Present,88.02,8.67,2,,62.72,31.55,Placed
70001641,Rahul Verma,CSE,rahul_verma@outlook.com,60,Absent,,7.75,1,2,97.2,96.5,Not Placed
70001008,Vikram Patel,AIML,,67,Present,73.91,8.63,4,1,41.14,33.82,Placed
70000640,Pooja Sharma,AIML,pooja_sharma@outlook.com,64,Absent,,7.53,1,2,23.01,,Placed
70000813,Karan Patel,AIML,karan.patel@gmail.com,50,Present,72.54,,2,6,90.43,,Placed
70001435,Pooja Kumar,IT,pooja_kumar@outlook.com,89,Present,43.65,7.98,3,3,55.7,99.33,Placed
70000038,Rahul Yadav,CSE,rahul_yadav@outlook.com,,Absent,,5.07,,2,46.22,84.16,Not Placed
70000331,Amit Singh,IT,amit.singh@gmail.com,83,Present,22.03,7.65,4,4,20.27,21.34,Placed
70001373,Amit Jain,IT,,98,Absent,,6.74,2,2,72.01,93.53,Placed
70000980,Sneha Kumar,IT,sneha_kumar@outlook.com,95,Present,52.32,8.61,4,6,,74.74,Placed
70000186,Pooja Gupta,CSIT,pooja.gupta@gmail.com,,Present,45.66,9.01,4,,45.81,30.83,Placed
70001671,Pooja Gupta,CSE,pooja.gupta@gmail.com,60,Present,98.01,8.07,1,6,64.32,76.45,Placed
70001273,Vikram Kumar,AIML,vikram_kumar@outlook.com,,Present,83.6,9.55,0,6,92.24,,Not Placed
70000977,Rahul Sharma,IT,rahul_sharma@outlook.com,90,Present,66.95,5.59,3,,27.53,83.31,Not Placed
70001387,Vikram Verma,DS,,98,Present,51.93,7.28,1,4,51.25,75.16,Not Placed
70000955,Karan Patel,CSE,karan.patel@gmail.com,42,Absent,,5.14,2,5,40.2,68.93,Placed
70001079,Rahul Mehta,CSE,rahul.mehta@gmail.com,48,Absent,,8.92,4,5,47.54,67.45,Not Placed
70001574,Anjali Gupta,AIML,anjali.gupta@gmail.com,72,Absent,,9.67,0,3,75.75,35.01,Not Placed
70001439,Pooja Verma,DS,pooja.verma@gmail.com,47,Absent,,,,1,43.51,,Not Placed
70001624,Pooja Jain,IT,pooja.jain@gmail.com,63,Present,61.09,6.05,2,1,23.27,45.21,Placed
70001411,Neha Kumar,CSIT,neha_kumar@outlook.com,55,Present,88.58,8.92,,2,56.36,54.82,Placed
70000956,Amit Verma,AIML,amit_verma@outlook.com,42,Present,59.52,5.11,,,73.38,38.88,Placed
70001685,Anjali Yadav,AIML,anjali_yadav@outlook.com,,Absent,,9.62,4,5,63.46,28.4,Not Placed
70000422,Karan Das,IT,,57,Present,96,5.16,0,3,,34.69,Placed
70000607,Karan Sharma,CSE,karan_sharma@outlook.com,,Absent,,7.85,,5,79.07,,Placed
70001206,Vikram Kumar,IT,,56,Present,30.09,5.76,4,3,63.65,,Not Placed
70001537,Amit Kumar,IT,,,Absent,,7.46,0,,,91.07,Not Placed
70000662,Sneha Mehta,AIML,sneha.mehta@gmail.com,77,Present,61.61,6.01,1,6,96.68,70.36,Not Placed
70001946,Riya Jain,CSIT,riya.jain@gmail.com,98,Present,74.65,9.37,0,,99,73.07,Not Placed
70001838,Rahul Verma,IT,,60,Absent,,8.77,0,3,69.77,,Placed
70001900,Anjali Verma,AIML,,,Absent,,6.42,3,1,46.53,36.81,Placed
70000014,Anjali Sharma,DS,,73,Absent,,5.52,3,2,,,Placed
70000935,Sneha Das,CSIT,,64,Absent,,6.27,3,4,93.55,70.2,Placed
70000854,Sneha Sharma,AIML,sneha.sharma@gmail.com,72,Present,87.79,8.28,2,,76.6,,Not Placed
70000946,Vikram Singh,CSE,vikram.singh@gmail.com,83,Present,23.53,9.28,2,1,,,Not Placed
70001007,Anjali Patel,CSIT,anjali.patel@gmail.com,49,Absent,,,3,1,,40.86,Placed
70001524,Neha Kumar,AIML,neha_kumar@outlook.com,63,Present,29.91,8.65,,5,,88.14,Placed
70001442,Karan Patel,CSE,karan_patel@outlook.com,42,Present,66.7,7.08,,1,80.24,47.37,Not Placed
70001856,Rahul Das,IT,rahul_das@outlook.com,56,Absent,,7.57,4,2,45.1,25.89,Not Placed
70001152,Amit Das,AIML,,,Absent,,6.05,,4,81.13,25.38,Not Placed
70001112,Vikram Jain,IT,vikram.jain@gmail.com,57,Absent,,,3,2,45.72,84.15,Not Placed
70001039,Pooja Jain,CSE,,56,Absent,,9.62,3,6,,91.18,Placed
70000227,Pooja Sharma,IT,pooja.sharma@gmail.com,,Present,75.16,5.42,0,,27.53,23.64,Not Placed
70000101,Vikram Sharma,IT,,60,Absent,,9.37,3,2,59.26,74.24,Placed
70000797,Rahul Das,CSIT,,89,Present,58.57,9.51,1,4,27.09,57.06,Placed
70000300,Neha Sharma,IT,neha_sharma@outlook.com,41,Present,47.31,9.25,,,,60.19,Placed
70001279,Anjali Sharma,CSIT,anjali.sharma@gmail.com,83,Present,29.84,9.09,1,3,33.93,25.98,Not Placed
70001680,Sneha Das,DS,,46,Present,67.8,5.11,,3,25.85,,Placed
70001244,Arjun Singh,AIML,arjun.singh@gmail.com,47,Present,37.36,5.29,,3,97.56,,Placed
70001877,Pooja Das,DS,pooja.das@gmail.com,61,Present,86.31,8.18,2,3,,,Placed
70000390,Rahul Jain,DS,,95,Absent,,,4,,91.12,22.92,Placed
70000169,Pooja Gupta,DS,pooja_gupta@outlook.com,87,Absent,,6.63,3,1,73.48,,Not Placed
70001859,Arjun Sharma,IT,arjun_sharma@outlook.com,96,Present,26.22,,,6,,72.16,Not Placed
70000775,Vikram Mehta,CSIT,vikram_mehta@outlook.com,61,Present,81.27,6.44,,2,39.7,,Not Placed
70001999,Pooja Patel,DS,,,Present,59.14,6.5,4,2,99.74,37.74,Placed
70000602,Arjun Sharma,AIML,arjun.sharma@gmail.com,,Present,49.74,9.46,4,1,76.22,,Not Placed
70000032,Arjun Mehta,IT,,,Present,33.71,7.21,,1,24.45,99.17,Not Placed
70001259,Riya Mehta,AIML,,62,Absent,,9.34,,2,84.44,23.93,Not Placed
70001604,Karan Das,DS,karan_das@outlook.com,,Present,90.09,8.62,,6,20.93,57.21,Placed
70001618,Riya Patel,DS,,73,Absent,,6.78,4,1,53.47,42.71,Not Placed
70000328,Amit Sharma,CSE,,60,Present,66.69,7.43,3,1,,,Not Placed
70000151,Rahul Singh,DS,rahul_singh@outlook.com,,Present,98.19,6.86,4,1,29.55,96.86,Placed
70000434,Rahul Das,AIML,,46,Absent,,6.9,0,,,95.96,Placed
70000428,Vikram Patel,AIML,vikram_patel@outlook.com,81,Absent,,7.08,2,4,59.89,,Not Placed
70001478,Amit Sharma,IT,amit_sharma@outlook.com,81,Absent,,6.39,1,,66.05,,Not Placed
70001100,Vikram Kumar,IT,vikram_kumar@outlook.com,,Absent,,5.3,,1,,68.98,Placed
70001492,Riya Singh,AIML,riya_singh@outlook.com,92,Present,25.53,7.18,1,1,87.11,,Not Placed
70001320,Neha Gupta,DS,neha.gupta@gmail.com,71,Absent,,8.41,2,,90.65,46.86,Placed
70000160,Neha Gupta,AIML,neha.gupta@gmail.com,,Present,63.46,8.09,,1,71.07,35.28,Not Placed
70001455,Sneha Mehta,CSE,sneha.mehta@gmail.com,51,Present,93.51,8,1,4,85.12,53.85,Not Placed
70000243,Karan Yadav,IT,,41,Present,80.67,,4,4,,,Placed
70000641,Amit Mehta,DS,amit_mehta@outlook.com,53,Present,90.4,,,3,24.74,95.12,Not Placed
70001485,Vikram Das,AIML,vikram.das@gmail.com,,Present,38.2,,4,,74.14,75.72,Placed
70001271,Vikram Mehta,AIML,,73,Present,37.74,9.57,4,4,,52.3,Placed
70000019,Anjali Das,AIML,,61,Absent,,9.67,4,4,83.63,74.75,Not Placed
70001916,Sneha Singh,CSIT,sneha_singh@outlook.com,96,Absent,,,0,4,65.91,32.91,Not Placed
70001780,Pooja Singh,AIML,,80,Absent,,5.34,2,3,,57.88,Placed
70000349,Karan Yadav,CSE,,51,Present,25,8.99,,2,20.73,84.03,Not Placed
70000522,Neha Singh,IT,,75,Present,35.01,9.45,4,6,70.72,53.24,Not Placed
70000064,Anjali Jain,DS,anjali_jain@outlook.com,69,Absent,,8.13,4,6,54.69,69.76,Not Placed
70000202,Riya Patel,DS,riya.patel@gmail.com,96,Present,75.14,5.56,4,6,41.59,,Placed
70000573,Amit Das,IT,amit_das@outlook.com,47,Present,80.02,,2,1,29.61,51.04,Not Placed
70001267,Rahul Das,IT,rahul_das@outlook.com,80,Present,44.43,,3,6,55.12,96.37,Placed
70000363,Rahul Singh,DS,,64,Present,46.67,5.05,0,1,75.7,21.8,Not Placed
70000544,Riya Sharma,CSE,,91,Absent,,7.57,4,4,82.01,,Not Placed
70000012,Anjali Mehta,DS,,79,Absent,,,,3,24.85,,Placed
70001993,Neha Kumar,AIML,neha_kumar@outlook.com,,Absent,,9.41,2,6,49.41,,Not Placed
70001369,Pooja Kumar,IT,pooja.kumar@gmail.com,,Absent,,6.88,3,5,69.23,26.99,Not Placed
70000561,Amit Sharma,CSE,amit_sharma@outlook.com,77,Absent,,5.18,,2,98.62,22.91,Not Placed
70001462,Karan Patel,CSIT,karan.patel@gmail.com,,Absent,,8.18,3,2,,56.95,Not Placed
70001121,Karan Kumar,CSE,karan.kumar@gmail.com,82,Present,62.49,9.38,,5,21.39,82.43,Placed
70001357,Riya Kumar,AIML,riya.kumar@gmail.com,58,Absent,,8.45,2,,81.91,51.3,Placed
70001607,Karan Verma,CSE,karan_verma@outlook.com,46,Absent,,,0,4,36.07,29.69,Placed
70001778,Amit Das,IT,,73,Absent,,7.68,4,,,,Placed
